Severity,Code,Description,Last Change,DN
major,F2995,"PBR service health grp dest ip 10.220.245.130 in vrf common:CRITICAL-VRF on nodeid 3111 fabric hostname DC2-SVR-LEAF-3111 is in failed state, reason : tracked as down",2024-10-01T20:41:04.519+07:00,topology/pod-1/node-3111/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::1/dest-[10.220.245.130]-[vxlan-2523137]/fault-F2995
major,F2833,"PBR service redir grp id 8 on nodeid 3111 fabric hostname DC2-SVR-LEAF-3111 is in failed state, reason tracked as down.",2024-10-01T20:41:04.519+07:00,topology/pod-1/node-3111/sys/svcredir/inst/destgrp-8/fault-F2833
major,F2833,"PBR service redir grp id 9 on nodeid 3111 fabric hostname DC2-SVR-LEAF-3111 is in failed state, reason tracked as down.",2024-10-01T20:41:04.519+07:00,topology/pod-1/node-3111/sys/svcredir/inst/destgrp-9/fault-F2833
major,F2397,"PBR service source with destination ip 10.220.245.133 on nodeid 3111 fabric hostname DC2-SVR-LEAF-3111 is in failed state, reason tracked as down.",2024-10-01T20:41:04.519+07:00,topology/pod-1/node-3111/sys/svcredir/inst/dest-[10.220.245.133]-[vxlan-2523137]/fault-F2397
major,F4203,The PBR destination in the PBR destination group on nodeid 3111 fabric hostname DC2-SVR-LEAF-3111 is in failed state. Reason: Service Device is tracked as down,2024-10-01T20:41:04.519+07:00,topology/pod-1/node-3111/sys/svcredir/inst/destgrp-9/rsdestAtt-[topology/pod-1/node-3111/sys/svcredir/inst/dest-[10.220.245.133]-[vxlan-2523137]]/fault-F4203
major,F2911,"PBR service health grp common::COMM-EW-FW-ONEARM--ndo--implct::2 on nodeid 3111 fabric hostname DC2-SVR-LEAF-3111 is in failed state, reason Health grp service is down.",2024-09-02T20:18:26.725+07:00,topology/pod-1/node-3111/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::2/fault-F2911
major,F2911,"PBR service health grp common::COMM-EW-FW-ONEARM--ndo--implct::1 on nodeid 3111 fabric hostname DC2-SVR-LEAF-3111 is in failed state, reason Health grp service is down.",2024-09-02T20:18:26.725+07:00,topology/pod-1/node-3111/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::1/fault-F2911
major,F2995,"PBR service health grp dest ip 10.220.245.2 in vrf common:COMMON-VRF on nodeid 3111 fabric hostname DC2-SVR-LEAF-3111 is in failed state, reason : tracked as down",2024-09-02T20:18:26.725+07:00,topology/pod-1/node-3111/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::1/dest-[10.220.245.2]-[vxlan-2719745]/fault-F2995
major,F2995,"PBR service health grp dest ip 10.220.245.5 in vrf common:COMMON-VRF on nodeid 3111 fabric hostname DC2-SVR-LEAF-3111 is in failed state, reason : tracked as down",2024-09-02T20:18:26.725+07:00,topology/pod-1/node-3111/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::2/dest-[10.220.245.5]-[vxlan-2719745]/fault-F2995
major,F4203,The PBR destination in the PBR destination group on nodeid 3111 fabric hostname DC2-SVR-LEAF-3111 is in failed state. Reason: Service Device is tracked as down,2024-09-02T20:17:56.727+07:00,topology/pod-1/node-3111/sys/svcredir/inst/destgrp-3/rsdestAtt-[topology/pod-1/node-3111/sys/svcredir/inst/dest-[10.220.245.5]-[vxlan-2719745]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.5 on nodeid 3111 fabric hostname DC2-SVR-LEAF-3111 is in failed state, reason tracked as down.",2024-09-02T20:17:56.727+07:00,topology/pod-1/node-3111/sys/svcredir/inst/dest-[10.220.245.5]-[vxlan-2719745]/fault-F2397
major,F4203,The PBR destination in the PBR destination group on nodeid 3111 fabric hostname DC2-SVR-LEAF-3111 is in failed state. Reason: Service Device is tracked as down,2024-09-02T20:17:56.727+07:00,topology/pod-1/node-3111/sys/svcredir/inst/destgrp-4/rsdestAtt-[topology/pod-1/node-3111/sys/svcredir/inst/dest-[10.220.245.2]-[vxlan-2719745]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.2 on nodeid 3111 fabric hostname DC2-SVR-LEAF-3111 is in failed state, reason tracked as down.",2024-09-02T20:17:56.727+07:00,topology/pod-1/node-3111/sys/svcredir/inst/dest-[10.220.245.2]-[vxlan-2719745]/fault-F2397
major,F2833,"PBR service redir grp id 3 on nodeid 3111 fabric hostname DC2-SVR-LEAF-3111 is in failed state, reason tracked as down.",2024-09-02T20:17:56.727+07:00,topology/pod-1/node-3111/sys/svcredir/inst/destgrp-3/fault-F2833
major,F2833,"PBR service redir grp id 4 on nodeid 3111 fabric hostname DC2-SVR-LEAF-3111 is in failed state, reason tracked as down.",2024-09-02T20:17:56.727+07:00,topology/pod-1/node-3111/sys/svcredir/inst/destgrp-4/fault-F2833
critical,F0532,"Port is down, reason being suspended(no LACP PDUs)(connected), used by EPG on node 3301 of fabric DC2-ACI-01 with hostname DC2-BDR-LEAF-3301",2024-11-08T00:45:50.949+07:00,topology/pod-1/node-3301/sys/phys-[eth1/24]/phys/fault-F0532
critical,F0532,"Port is down, reason being suspended(no LACP PDUs)(connected), used by EPG on node 3301 of fabric DC2-ACI-01 with hostname DC2-BDR-LEAF-3301",2024-11-08T00:52:21.041+07:00,topology/pod-1/node-3301/sys/phys-[eth1/26]/phys/fault-F0532
major,F0600,Port is suspended on node 3301                               fabric hostname DC2-BDR-LEAF-3301.,2024-11-08T00:52:21.041+07:00,topology/pod-1/node-3301/sys/phys-[eth1/26]/aggrmbrif/fault-F0600
major,F0600,Port is suspended on node 3301                               fabric hostname DC2-BDR-LEAF-3301.,2024-11-08T00:45:50.949+07:00,topology/pod-1/node-3301/sys/phys-[eth1/24]/aggrmbrif/fault-F0600
major,F1201,"Span destination on node 3301 is in failed state, reason Egress interface not resolved.",2024-09-04T19:46:30.203+07:00,topology/pod-1/node-3301/sys/span/session-infra_SRC-GROUP_DST2_DST2/ldst/fault-F1201
major,F1199,"Span source interface sys/phys-[eth1/25] on node 3301 in failed state, reason Configuration not supported on this TOR.",2024-09-04T19:46:30.203+07:00,topology/pod-1/node-3301/sys/span/session-infra_SRC-GROUP_DST2_DST2/src-SOURCE/rsspanSrcToL1IfAtt-[topology/pod-1/node-3301/sys/phys-[eth1/25]]/fault-F1199
major,F2833,"PBR service redir grp id 12 on nodeid 3301 fabric hostname DC2-BDR-LEAF-3301 is in failed state, reason tracked as down.",2024-08-24T03:30:19.606+07:00,topology/pod-1/node-3301/sys/svcredir/inst/destgrp-12/fault-F2833
major,F2833,"PBR service redir grp id 13 on nodeid 3301 fabric hostname DC2-BDR-LEAF-3301 is in failed state, reason tracked as down.",2024-08-24T03:30:19.606+07:00,topology/pod-1/node-3301/sys/svcredir/inst/destgrp-13/fault-F2833
critical,F0532,"Port is down, reason being noOperMembers(connected), used by EPG on node 3301 of fabric DC2-ACI-01 with hostname DC2-BDR-LEAF-3301",2024-11-08T00:45:50.949+07:00,topology/pod-1/node-3301/sys/aggr-[po17]/aggrif/fault-F0532
major,F1296,vPC vPC-DC2-CRITICAL-EW-FW-02 is down in Pod 1 node 3301 fabric hostname DC2-BDR-LEAF-3301,2024-11-08T00:45:50.949+07:00,topology/pod-1/node-3301/sys/vpc/inst/dom-10/if-348/fault-F1296
major,F2911,"PBR service health grp common::COMM-EW-FW-ONEARM--ndo--implct::2 on nodeid 3301 fabric hostname DC2-BDR-LEAF-3301 is in failed state, reason Health grp service is down.",2024-08-29T19:57:07.289+07:00,topology/pod-1/node-3301/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::2/fault-F2911
major,F2911,"PBR service health grp common::COMM-EW-FW-ONEARM--ndo--implct::1 on nodeid 3301 fabric hostname DC2-BDR-LEAF-3301 is in failed state, reason Health grp service is down.",2024-08-29T19:57:07.289+07:00,topology/pod-1/node-3301/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::1/fault-F2911
major,F2995,"PBR service health grp dest ip 10.220.245.5 in vrf common:COMMON-VRF on nodeid 3301 fabric hostname DC2-BDR-LEAF-3301 is in failed state, reason : tracked as down",2024-08-29T19:57:07.289+07:00,topology/pod-1/node-3301/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::2/dest-[10.220.245.5]-[vxlan-2719745]/fault-F2995
critical,F0532,"Port is down, reason being noOperMembers(connected), used by EPG on node 3301 of fabric DC2-ACI-01 with hostname DC2-BDR-LEAF-3301",2024-11-08T00:52:21.041+07:00,topology/pod-1/node-3301/sys/aggr-[po19]/aggrif/fault-F0532
major,F2995,"PBR service health grp dest ip 10.220.245.130 in vrf common:CRITICAL-VRF on nodeid 3301 fabric hostname DC2-BDR-LEAF-3301 is in failed state, reason : tracked as down",2024-08-24T03:30:19.606+07:00,topology/pod-1/node-3301/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::1/dest-[10.220.245.130]-[vxlan-2523137]/fault-F2995
major,F2911,"PBR service health grp common::CRITICAL-EW-FW-ONEARM--ndo--implct::2 on nodeid 3301 fabric hostname DC2-BDR-LEAF-3301 is in failed state, reason Health grp service is down.",2024-08-24T03:30:19.606+07:00,topology/pod-1/node-3301/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::2/fault-F2911
major,F4203,The PBR destination in the PBR destination group on nodeid 3301 fabric hostname DC2-BDR-LEAF-3301 is in failed state. Reason: Service Device is tracked as down,2024-08-29T19:57:07.289+07:00,topology/pod-1/node-3301/sys/svcredir/inst/destgrp-19/rsdestAtt-[topology/pod-1/node-3301/sys/svcredir/inst/dest-[10.220.245.5]-[vxlan-2719745]]/fault-F4203
major,F4203,The PBR destination in the PBR destination group on nodeid 3301 fabric hostname DC2-BDR-LEAF-3301 is in failed state. Reason: Service Device is tracked as down,2024-08-29T19:57:07.289+07:00,topology/pod-1/node-3301/sys/svcredir/inst/destgrp-20/rsdestAtt-[topology/pod-1/node-3301/sys/svcredir/inst/dest-[10.220.245.2]-[vxlan-2719745]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.130 on nodeid 3301 fabric hostname DC2-BDR-LEAF-3301 is in failed state, reason tracked as down.",2024-08-24T03:30:19.606+07:00,topology/pod-1/node-3301/sys/svcredir/inst/dest-[10.220.245.130]-[vxlan-2523137]/fault-F2397
major,F2397,"PBR service source with destination ip 10.220.245.133 on nodeid 3301 fabric hostname DC2-BDR-LEAF-3301 is in failed state, reason tracked as down.",2024-08-24T03:30:19.606+07:00,topology/pod-1/node-3301/sys/svcredir/inst/dest-[10.220.245.133]-[vxlan-2523137]/fault-F2397
major,F1296,vPC vPC-DC2-CRITICAL-NS-FW-02 is down in Pod 1 node 3301 fabric hostname DC2-BDR-LEAF-3301,2024-11-08T00:52:51.033+07:00,topology/pod-1/node-3301/sys/vpc/inst/dom-10/if-4/fault-F1296
major,F2397,"PBR service source with destination ip 10.220.245.2 on nodeid 3301 fabric hostname DC2-BDR-LEAF-3301 is in failed state, reason tracked as down.",2024-08-29T19:57:07.289+07:00,topology/pod-1/node-3301/sys/svcredir/inst/dest-[10.220.245.2]-[vxlan-2719745]/fault-F2397
major,F2397,"PBR service source with destination ip 10.220.245.5 on nodeid 3301 fabric hostname DC2-BDR-LEAF-3301 is in failed state, reason tracked as down.",2024-08-29T19:57:07.289+07:00,topology/pod-1/node-3301/sys/svcredir/inst/dest-[10.220.245.5]-[vxlan-2719745]/fault-F2397
major,F4203,The PBR destination in the PBR destination group on nodeid 3301 fabric hostname DC2-BDR-LEAF-3301 is in failed state. Reason: Service Device is tracked as down,2024-08-24T03:30:19.606+07:00,topology/pod-1/node-3301/sys/svcredir/inst/destgrp-12/rsdestAtt-[topology/pod-1/node-3301/sys/svcredir/inst/dest-[10.220.245.130]-[vxlan-2523137]]/fault-F4203
major,F4203,The PBR destination in the PBR destination group on nodeid 3301 fabric hostname DC2-BDR-LEAF-3301 is in failed state. Reason: Service Device is tracked as down,2024-08-24T03:30:19.606+07:00,topology/pod-1/node-3301/sys/svcredir/inst/destgrp-13/rsdestAtt-[topology/pod-1/node-3301/sys/svcredir/inst/dest-[10.220.245.133]-[vxlan-2523137]]/fault-F4203
major,F2911,"PBR service health grp common::CRITICAL-EW-FW-ONEARM--ndo--implct::1 on nodeid 3301 fabric hostname DC2-BDR-LEAF-3301 is in failed state, reason Health grp service is down.",2024-08-24T03:30:19.606+07:00,topology/pod-1/node-3301/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::1/fault-F2911
major,F2995,"PBR service health grp dest ip 10.220.245.133 in vrf common:CRITICAL-VRF on nodeid 3301 fabric hostname DC2-BDR-LEAF-3301 is in failed state, reason : tracked as down",2024-08-24T03:30:19.606+07:00,topology/pod-1/node-3301/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::2/dest-[10.220.245.133]-[vxlan-2523137]/fault-F2995
major,F2995,"PBR service health grp dest ip 10.220.245.2 in vrf common:COMMON-VRF on nodeid 3301 fabric hostname DC2-BDR-LEAF-3301 is in failed state, reason : tracked as down",2024-08-29T19:57:07.289+07:00,topology/pod-1/node-3301/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::1/dest-[10.220.245.2]-[vxlan-2719745]/fault-F2995
major,F2833,"PBR service redir grp id 19 on nodeid 3301 fabric hostname DC2-BDR-LEAF-3301 is in failed state, reason tracked as down.",2024-08-29T19:57:07.289+07:00,topology/pod-1/node-3301/sys/svcredir/inst/destgrp-19/fault-F2833
major,F2833,"PBR service redir grp id 20 on nodeid 3301 fabric hostname DC2-BDR-LEAF-3301 is in failed state, reason tracked as down.",2024-08-29T19:57:07.289+07:00,topology/pod-1/node-3301/sys/svcredir/inst/destgrp-20/fault-F2833
major,F1199,"Span source interface sys/phys-[eth1/26] on node 3301 in failed state, reason Configuration not supported on this TOR.",2024-09-04T19:49:00.227+07:00,topology/pod-1/node-3301/sys/span/session-infra_SRC-GROUP_DST2_DST2/src-SOURCE/rsspanSrcToL1IfAtt-[topology/pod-1/node-3301/sys/phys-[eth1/26]]/fault-F1199
major,F1201,"Span destination on node 3301 is in failed state, reason Egress interface not resolved.",2024-09-04T19:53:00.263+07:00,topology/pod-1/node-3301/sys/span/session-infra_SRC-GROUP-2_DST2_DST2/ldst/fault-F1201
major,F1199,"Span source interface sys/phys-[eth1/26] on node 3301 in failed state, reason Configuration not supported on this TOR.",2024-09-04T19:53:00.263+07:00,topology/pod-1/node-3301/sys/span/session-infra_SRC-GROUP-2_DST2_DST2/src-SOURCE-2/rsspanSrcToL1IfAtt-[topology/pod-1/node-3301/sys/phys-[eth1/26]]/fault-F1199
major,F1199,"Span source interface sys/phys-[eth1/25] on node 3301 in failed state, reason Configuration not supported on this TOR.",2024-09-04T19:53:00.263+07:00,topology/pod-1/node-3301/sys/span/session-infra_SRC-GROUP-2_DST2_DST2/src-SOURCE-2/rsspanSrcToL1IfAtt-[topology/pod-1/node-3301/sys/phys-[eth1/25]]/fault-F1199
critical,F1907,"Management port is down, reason being fail on node 3123 of fabric DC2-ACI-01 with hostname DC2-SVR-LEAF-3123",2024-09-19T17:39:15.304+07:00,topology/pod-1/node-3123/sys/mgmt-[mgmt0]/mgmt/fault-F1907
major,F1425,"IPv4 address(10.222.251.92/24) is operationally down, reason:Interface down on                          node 3123                           fabric hostname DC2-SVR-LEAF-3123",2024-09-19T17:44:45.385+07:00,topology/pod-1/node-3123/sys/ipv4/inst/dom-management/if-[mgmt0]/addr-[10.222.251.92/24]/fault-F1425
major,F2833,"PBR service redir grp id 3 on nodeid 3123 fabric hostname DC2-SVR-LEAF-3123 is in failed state, reason tracked as down.",2024-09-30T21:34:49.728+07:00,topology/pod-1/node-3123/sys/svcredir/inst/destgrp-3/fault-F2833
major,F2833,"PBR service redir grp id 4 on nodeid 3123 fabric hostname DC2-SVR-LEAF-3123 is in failed state, reason tracked as down.",2024-09-30T21:34:49.728+07:00,topology/pod-1/node-3123/sys/svcredir/inst/destgrp-4/fault-F2833
major,F2397,"PBR service source with destination ip 10.220.245.5 on nodeid 3123 fabric hostname DC2-SVR-LEAF-3123 is in failed state, reason tracked as down.",2024-09-30T21:34:49.728+07:00,topology/pod-1/node-3123/sys/svcredir/inst/dest-[10.220.245.5]-[vxlan-2719745]/fault-F2397
major,F2397,"PBR service source with destination ip 10.220.245.2 on nodeid 3123 fabric hostname DC2-SVR-LEAF-3123 is in failed state, reason tracked as down.",2024-09-30T21:34:49.728+07:00,topology/pod-1/node-3123/sys/svcredir/inst/dest-[10.220.245.2]-[vxlan-2719745]/fault-F2397
major,F4203,The PBR destination in the PBR destination group on nodeid 3123 fabric hostname DC2-SVR-LEAF-3123 is in failed state. Reason: Service Device is tracked as down,2024-09-30T21:34:49.728+07:00,topology/pod-1/node-3123/sys/svcredir/inst/destgrp-3/rsdestAtt-[topology/pod-1/node-3123/sys/svcredir/inst/dest-[10.220.245.5]-[vxlan-2719745]]/fault-F4203
major,F4203,The PBR destination in the PBR destination group on nodeid 3123 fabric hostname DC2-SVR-LEAF-3123 is in failed state. Reason: Service Device is tracked as down,2024-09-30T21:34:49.728+07:00,topology/pod-1/node-3123/sys/svcredir/inst/destgrp-4/rsdestAtt-[topology/pod-1/node-3123/sys/svcredir/inst/dest-[10.220.245.2]-[vxlan-2719745]]/fault-F4203
major,F2911,"PBR service health grp common::COMM-EW-FW-ONEARM--ndo--implct::1 on nodeid 3123 fabric hostname DC2-SVR-LEAF-3123 is in failed state, reason Health grp service is down.",2024-09-30T21:34:49.728+07:00,topology/pod-1/node-3123/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::1/fault-F2911
major,F2995,"PBR service health grp dest ip 10.220.245.2 in vrf common:COMMON-VRF on nodeid 3123 fabric hostname DC2-SVR-LEAF-3123 is in failed state, reason : tracked as down",2024-09-30T21:34:49.728+07:00,topology/pod-1/node-3123/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::1/dest-[10.220.245.2]-[vxlan-2719745]/fault-F2995
major,F2911,"PBR service health grp common::COMM-EW-FW-ONEARM--ndo--implct::2 on nodeid 3123 fabric hostname DC2-SVR-LEAF-3123 is in failed state, reason Health grp service is down.",2024-09-30T21:34:49.728+07:00,topology/pod-1/node-3123/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::2/fault-F2911
major,F2995,"PBR service health grp dest ip 10.220.245.5 in vrf common:COMMON-VRF on nodeid 3123 fabric hostname DC2-SVR-LEAF-3123 is in failed state, reason : tracked as down",2024-09-30T21:34:49.728+07:00,topology/pod-1/node-3123/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::2/dest-[10.220.245.5]-[vxlan-2719745]/fault-F2995
major,F1296,vPC DC2-L3123-3124-E10-VPC-IPG is down in Pod 1 node 3123 fabric hostname DC2-SVR-LEAF-3123,2024-10-04T15:58:11.766+07:00,topology/pod-1/node-3123/sys/vpc/inst/dom-22/if-1/fault-F1296
major,F2833,"PBR service redir grp id 12 on nodeid 3123 fabric hostname DC2-SVR-LEAF-3123 is in failed state, reason tracked as down.",2025-09-15T17:29:51.140+07:00,topology/pod-1/node-3123/sys/svcredir/inst/destgrp-12/fault-F2833
major,F2833,"PBR service redir grp id 11 on nodeid 3123 fabric hostname DC2-SVR-LEAF-3123 is in failed state, reason tracked as down.",2025-09-15T17:29:51.140+07:00,topology/pod-1/node-3123/sys/svcredir/inst/destgrp-11/fault-F2833
major,F4203,The PBR destination in the PBR destination group on nodeid 3123 fabric hostname DC2-SVR-LEAF-3123 is in failed state. Reason: Service Device is tracked as down,2025-09-15T17:29:51.140+07:00,topology/pod-1/node-3123/sys/svcredir/inst/destgrp-11/rsdestAtt-[topology/pod-1/node-3123/sys/svcredir/inst/dest-[10.220.245.130]-[vxlan-2523137]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.130 on nodeid 3123 fabric hostname DC2-SVR-LEAF-3123 is in failed state, reason tracked as down.",2025-09-15T17:29:51.140+07:00,topology/pod-1/node-3123/sys/svcredir/inst/dest-[10.220.245.130]-[vxlan-2523137]/fault-F2397
major,F4203,The PBR destination in the PBR destination group on nodeid 3123 fabric hostname DC2-SVR-LEAF-3123 is in failed state. Reason: Service Device is tracked as down,2025-09-15T17:29:51.140+07:00,topology/pod-1/node-3123/sys/svcredir/inst/destgrp-12/rsdestAtt-[topology/pod-1/node-3123/sys/svcredir/inst/dest-[10.220.245.133]-[vxlan-2523137]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.133 on nodeid 3123 fabric hostname DC2-SVR-LEAF-3123 is in failed state, reason tracked as down.",2025-09-15T17:29:51.140+07:00,topology/pod-1/node-3123/sys/svcredir/inst/dest-[10.220.245.133]-[vxlan-2523137]/fault-F2397
major,F2911,"PBR service health grp common::CRITICAL-EW-FW-ONEARM--ndo--implct::2 on nodeid 3123 fabric hostname DC2-SVR-LEAF-3123 is in failed state, reason Health grp service is down.",2025-09-15T17:29:51.140+07:00,topology/pod-1/node-3123/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::2/fault-F2911
major,F2911,"PBR service health grp common::CRITICAL-EW-FW-ONEARM--ndo--implct::1 on nodeid 3123 fabric hostname DC2-SVR-LEAF-3123 is in failed state, reason Health grp service is down.",2025-09-15T17:29:51.140+07:00,topology/pod-1/node-3123/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::1/fault-F2911
major,F2995,"PBR service health grp dest ip 10.220.245.130 in vrf common:CRITICAL-VRF on nodeid 3123 fabric hostname DC2-SVR-LEAF-3123 is in failed state, reason : tracked as down",2025-09-15T17:29:51.140+07:00,topology/pod-1/node-3123/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::1/dest-[10.220.245.130]-[vxlan-2523137]/fault-F2995
major,F2995,"PBR service health grp dest ip 10.220.245.133 in vrf common:CRITICAL-VRF on nodeid 3123 fabric hostname DC2-SVR-LEAF-3123 is in failed state, reason : tracked as down",2025-09-15T17:29:51.140+07:00,topology/pod-1/node-3123/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::2/dest-[10.220.245.133]-[vxlan-2523137]/fault-F2995
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 3106 of fabric DC2-ACI-01 with hostname DC2-SVR-LEAF-3106",2025-02-28T17:45:47.412+07:00,topology/pod-1/node-3106/sys/phys-[eth1/1]/phys/fault-F0532
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 3106 of fabric DC2-ACI-01 with hostname DC2-SVR-LEAF-3106",2025-02-28T17:46:17.417+07:00,topology/pod-1/node-3106/sys/phys-[eth1/2]/phys/fault-F0532
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 3106 of fabric DC2-ACI-01 with hostname DC2-SVR-LEAF-3106",2025-02-28T17:45:47.412+07:00,topology/pod-1/node-3106/sys/phys-[eth1/3]/phys/fault-F0532
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 3106 of fabric DC2-ACI-01 with hostname DC2-SVR-LEAF-3106",2025-02-28T17:45:47.412+07:00,topology/pod-1/node-3106/sys/phys-[eth1/4]/phys/fault-F0532
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 3106 of fabric DC2-ACI-01 with hostname DC2-SVR-LEAF-3106",2025-02-28T17:44:17.382+07:00,topology/pod-1/node-3106/sys/phys-[eth1/5]/phys/fault-F0532
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 3106 of fabric DC2-ACI-01 with hostname DC2-SVR-LEAF-3106",2025-02-28T17:45:47.412+07:00,topology/pod-1/node-3106/sys/phys-[eth1/6]/phys/fault-F0532
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 3106 of fabric DC2-ACI-01 with hostname DC2-SVR-LEAF-3106",2025-02-28T17:44:17.382+07:00,topology/pod-1/node-3106/sys/phys-[eth1/7]/phys/fault-F0532
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 3106 of fabric DC2-ACI-01 with hostname DC2-SVR-LEAF-3106",2025-02-28T17:45:47.412+07:00,topology/pod-1/node-3106/sys/phys-[eth1/8]/phys/fault-F0532
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 3106 of fabric DC2-ACI-01 with hostname DC2-SVR-LEAF-3106",2025-02-28T17:44:17.382+07:00,topology/pod-1/node-3106/sys/phys-[eth1/9]/phys/fault-F0532
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 3106 of fabric DC2-ACI-01 with hostname DC2-SVR-LEAF-3106",2025-02-28T17:45:47.412+07:00,topology/pod-1/node-3106/sys/phys-[eth1/10]/phys/fault-F0532
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 3106 of fabric DC2-ACI-01 with hostname DC2-SVR-LEAF-3106",2025-02-28T17:44:17.382+07:00,topology/pod-1/node-3106/sys/phys-[eth1/11]/phys/fault-F0532
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 3106 of fabric DC2-ACI-01 with hostname DC2-SVR-LEAF-3106",2025-02-28T17:45:47.412+07:00,topology/pod-1/node-3106/sys/phys-[eth1/12]/phys/fault-F0532
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 3106 of fabric DC2-ACI-01 with hostname DC2-SVR-LEAF-3106",2025-02-28T17:44:17.382+07:00,topology/pod-1/node-3106/sys/phys-[eth1/13]/phys/fault-F0532
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 3106 of fabric DC2-ACI-01 with hostname DC2-SVR-LEAF-3106",2025-02-28T17:45:47.412+07:00,topology/pod-1/node-3106/sys/phys-[eth1/14]/phys/fault-F0532
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 3106 of fabric DC2-ACI-01 with hostname DC2-SVR-LEAF-3106",2025-02-28T17:44:17.382+07:00,topology/pod-1/node-3106/sys/phys-[eth1/15]/phys/fault-F0532
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 3106 of fabric DC2-ACI-01 with hostname DC2-SVR-LEAF-3106",2025-02-28T20:06:18.843+07:00,topology/pod-1/node-3106/sys/phys-[eth1/16]/phys/fault-F0532
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 3106 of fabric DC2-ACI-01 with hostname DC2-SVR-LEAF-3106",2025-02-28T17:44:17.382+07:00,topology/pod-1/node-3106/sys/phys-[eth1/17]/phys/fault-F0532
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 3106 of fabric DC2-ACI-01 with hostname DC2-SVR-LEAF-3106",2025-02-28T17:45:47.412+07:00,topology/pod-1/node-3106/sys/phys-[eth1/18]/phys/fault-F0532
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 3106 of fabric DC2-ACI-01 with hostname DC2-SVR-LEAF-3106",2025-02-28T19:30:18.497+07:00,topology/pod-1/node-3106/sys/phys-[eth1/19]/phys/fault-F0532
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 3106 of fabric DC2-ACI-01 with hostname DC2-SVR-LEAF-3106",2025-02-28T19:33:18.509+07:00,topology/pod-1/node-3106/sys/phys-[eth1/20]/phys/fault-F0532
