Severity,Code,Description,Last Change,DN
major,F4203,The PBR destination in the PBR destination group on nodeid 1105 fabric hostname DC-SVR-LEAF-1105-LT3 is in failed state. Reason: Service Device is tracked as down,2025-02-18T21:52:53.892+07:00,topology/pod-1/node-1105/sys/svcredir/inst/destgrp-8/rsdestAtt-[topology/pod-1/node-1105/sys/svcredir/inst/dest-[10.220.245.34]-[vxlan-2195456]]/fault-F4203
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 1302 of fabric DC-ACI-01 with hostname DC-BDR-LEAF-1302-LT3",2025-02-13T23:37:34.700+07:00,topology/pod-1/node-1302/sys/phys-[eth1/23]/phys/fault-F0532
critical,F0532,"Port is down, reason being suspended(no LACP PDUs)(connected), used by EPG on node 1302 of fabric DC-ACI-01 with hostname DC-BDR-LEAF-1302-LT3",2025-02-08T20:37:16.609+07:00,topology/pod-1/node-1302/sys/phys-[eth1/26]/phys/fault-F0532
critical,F0532,"Port is down, reason being suspended(no LACP PDUs)(connected), used by EPG on node 1302 of fabric DC-ACI-01 with hostname DC-BDR-LEAF-1302-LT3",2025-02-08T20:49:16.733+07:00,topology/pod-1/node-1302/sys/phys-[eth1/28]/phys/fault-F0532
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 1302 of fabric DC-ACI-01 with hostname DC-BDR-LEAF-1302-LT3",2025-02-13T23:00:34.327+07:00,topology/pod-1/node-1302/sys/phys-[eth1/30]/phys/fault-F0532
major,F0600,Port is suspended on node 1302                               fabric hostname DC-BDR-LEAF-1302-LT3.,2025-02-08T20:49:39.055+07:00,topology/pod-1/node-1302/sys/phys-[eth1/28]/aggrmbrif/fault-F0600
major,F0600,Port is suspended on node 1302                               fabric hostname DC-BDR-LEAF-1302-LT3.,2025-02-08T22:45:51.093+07:00,topology/pod-1/node-1302/sys/phys-[eth1/26]/aggrmbrif/fault-F0600
critical,F0532,"Port is down, reason being noOperMembers(connected), used by EPG on node 1302 of fabric DC-ACI-01 with hostname DC-BDR-LEAF-1302-LT3",2025-02-13T23:00:34.327+07:00,topology/pod-1/node-1302/sys/aggr-[po17]/aggrif/fault-F0532
major,F1296,vPC vPC-DC-CRITICAL-EW-FW-02 is down in Pod 1 node 1302 fabric hostname DC-BDR-LEAF-1302-LT3,2025-02-13T23:00:34.327+07:00,topology/pod-1/node-1302/sys/vpc/inst/dom-10/if-344/fault-F1296
critical,F0532,"Port is down, reason being noOperMembers(connected), used by EPG on node 1302 of fabric DC-ACI-01 with hostname DC-BDR-LEAF-1302-LT3",2025-02-08T03:20:09.263+07:00,topology/pod-1/node-1302/sys/aggr-[po2]/aggrif/fault-F0532
major,F1296,vPC vPC-DC-COMMON-NS-FW-02 is down in Pod 1 node 1302 fabric hostname DC-BDR-LEAF-1302-LT3,2024-09-05T23:13:50.468+07:00,topology/pod-1/node-1302/sys/vpc/inst/dom-10/if-684/fault-F1296
major,F2833,"PBR service redir grp id 3 on nodeid 1302 fabric hostname DC-BDR-LEAF-1302-LT3 is in failed state, reason tracked as down.",2024-09-05T23:12:20.454+07:00,topology/pod-1/node-1302/sys/svcredir/inst/destgrp-3/fault-F2833
major,F2833,"PBR service redir grp id 5 on nodeid 1302 fabric hostname DC-BDR-LEAF-1302-LT3 is in failed state, reason tracked as down.",2024-09-05T23:12:20.454+07:00,topology/pod-1/node-1302/sys/svcredir/inst/destgrp-5/fault-F2833
major,F4203,The PBR destination in the PBR destination group on nodeid 1302 fabric hostname DC-BDR-LEAF-1302-LT3 is in failed state. Reason: Service Device is tracked as down,2024-09-05T23:12:20.454+07:00,topology/pod-1/node-1302/sys/svcredir/inst/destgrp-3/rsdestAtt-[topology/pod-1/node-1302/sys/svcredir/inst/dest-[10.220.245.8]-[vxlan-2195456]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.8 on nodeid 1302 fabric hostname DC-BDR-LEAF-1302-LT3 is in failed state, reason tracked as down.",2024-09-05T23:12:20.454+07:00,topology/pod-1/node-1302/sys/svcredir/inst/dest-[10.220.245.8]-[vxlan-2195456]/fault-F2397
major,F4203,The PBR destination in the PBR destination group on nodeid 1302 fabric hostname DC-BDR-LEAF-1302-LT3 is in failed state. Reason: Service Device is tracked as down,2024-09-05T23:12:20.454+07:00,topology/pod-1/node-1302/sys/svcredir/inst/destgrp-5/rsdestAtt-[topology/pod-1/node-1302/sys/svcredir/inst/dest-[10.220.245.5]-[vxlan-2195456]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.5 on nodeid 1302 fabric hostname DC-BDR-LEAF-1302-LT3 is in failed state, reason tracked as down.",2024-09-05T23:12:20.454+07:00,topology/pod-1/node-1302/sys/svcredir/inst/dest-[10.220.245.5]-[vxlan-2195456]/fault-F2397
major,F2995,"PBR service health grp dest ip 10.220.245.34 in vrf common:COMMON-VRF on nodeid 1302 fabric hostname DC-BDR-LEAF-1302-LT3 is in failed state, reason : tracked as down",2024-09-13T21:51:36.954+07:00,topology/pod-1/node-1302/sys/svcredir/inst/healthgrp-common::COMM-NS-FW-ONEARM--ndo--implct/dest-[10.220.245.34]-[vxlan-2195456]/fault-F2995
major,F2833,"PBR service redir grp id 8 on nodeid 1302 fabric hostname DC-BDR-LEAF-1302-LT3 is in failed state, reason tracked as down.",2024-09-05T23:12:50.458+07:00,topology/pod-1/node-1302/sys/svcredir/inst/destgrp-8/fault-F2833
major,F2833,"PBR service redir grp id 7 on nodeid 1302 fabric hostname DC-BDR-LEAF-1302-LT3 is in failed state, reason tracked as down.",2024-09-05T23:12:50.458+07:00,topology/pod-1/node-1302/sys/svcredir/inst/destgrp-7/fault-F2833
major,F4203,The PBR destination in the PBR destination group on nodeid 1302 fabric hostname DC-BDR-LEAF-1302-LT3 is in failed state. Reason: Service Device is tracked as down,2024-09-05T23:12:50.458+07:00,topology/pod-1/node-1302/sys/svcredir/inst/destgrp-8/rsdestAtt-[topology/pod-1/node-1302/sys/svcredir/inst/dest-[10.220.245.133]-[vxlan-2457600]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.133 on nodeid 1302 fabric hostname DC-BDR-LEAF-1302-LT3 is in failed state, reason tracked as down.",2024-09-05T23:12:50.458+07:00,topology/pod-1/node-1302/sys/svcredir/inst/dest-[10.220.245.133]-[vxlan-2457600]/fault-F2397
major,F4203,The PBR destination in the PBR destination group on nodeid 1302 fabric hostname DC-BDR-LEAF-1302-LT3 is in failed state. Reason: Service Device is tracked as down,2024-09-05T23:12:50.458+07:00,topology/pod-1/node-1302/sys/svcredir/inst/destgrp-7/rsdestAtt-[topology/pod-1/node-1302/sys/svcredir/inst/dest-[10.220.245.136]-[vxlan-2457600]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.136 on nodeid 1302 fabric hostname DC-BDR-LEAF-1302-LT3 is in failed state, reason tracked as down.",2024-09-05T23:12:50.458+07:00,topology/pod-1/node-1302/sys/svcredir/inst/dest-[10.220.245.136]-[vxlan-2457600]/fault-F2397
major,F2911,"PBR service health grp common::COMM-EW-FW-ONEARM--ndo--implct::2 on nodeid 1302 fabric hostname DC-BDR-LEAF-1302-LT3 is in failed state, reason Health grp service is down.",2024-09-05T23:12:50.458+07:00,topology/pod-1/node-1302/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::2/fault-F2911
major,F2911,"PBR service health grp common::COMM-EW-FW-ONEARM--ndo--implct::3 on nodeid 1302 fabric hostname DC-BDR-LEAF-1302-LT3 is in failed state, reason Health grp service is down.",2024-09-05T23:12:50.458+07:00,topology/pod-1/node-1302/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::3/fault-F2911
major,F2995,"PBR service health grp dest ip 10.220.245.8 in vrf common:COMMON-VRF on nodeid 1302 fabric hostname DC-BDR-LEAF-1302-LT3 is in failed state, reason : tracked as down",2024-09-05T23:12:50.458+07:00,topology/pod-1/node-1302/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::3/dest-[10.220.245.8]-[vxlan-2195456]/fault-F2995
major,F2995,"PBR service health grp dest ip 10.220.245.5 in vrf common:COMMON-VRF on nodeid 1302 fabric hostname DC-BDR-LEAF-1302-LT3 is in failed state, reason : tracked as down",2024-09-05T23:12:50.458+07:00,topology/pod-1/node-1302/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::2/dest-[10.220.245.5]-[vxlan-2195456]/fault-F2995
major,F2911,"PBR service health grp common::CRITICAL-EW-FW-ONEARM--ndo--implct::2 on nodeid 1302 fabric hostname DC-BDR-LEAF-1302-LT3 is in failed state, reason Health grp service is down.",2024-09-05T23:12:50.458+07:00,topology/pod-1/node-1302/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::2/fault-F2911
major,F2911,"PBR service health grp common::CRITICAL-EW-FW-ONEARM--ndo--implct::3 on nodeid 1302 fabric hostname DC-BDR-LEAF-1302-LT3 is in failed state, reason Health grp service is down.",2024-09-05T23:12:50.458+07:00,topology/pod-1/node-1302/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::3/fault-F2911
major,F2833,"PBR service redir grp id 2 on nodeid 1302 fabric hostname DC-BDR-LEAF-1302-LT3 is in failed state, reason tracked as down.",2024-09-13T21:51:36.954+07:00,topology/pod-1/node-1302/sys/svcredir/inst/destgrp-2/fault-F2833
major,F2995,"PBR service health grp dest ip 10.220.245.133 in vrf common:CRITICAL-VRF on nodeid 1302 fabric hostname DC-BDR-LEAF-1302-LT3 is in failed state, reason : tracked as down",2024-09-05T23:12:50.458+07:00,topology/pod-1/node-1302/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::2/dest-[10.220.245.133]-[vxlan-2457600]/fault-F2995
major,F2995,"PBR service health grp dest ip 10.220.245.136 in vrf common:CRITICAL-VRF on nodeid 1302 fabric hostname DC-BDR-LEAF-1302-LT3 is in failed state, reason : tracked as down",2024-09-05T23:12:50.458+07:00,topology/pod-1/node-1302/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::3/dest-[10.220.245.136]-[vxlan-2457600]/fault-F2995
major,F2911,"PBR service health grp common::COMM-NS-FW-ONEARM--ndo--implct on nodeid 1302 fabric hostname DC-BDR-LEAF-1302-LT3 is in failed state, reason Health grp service is down.",2024-09-13T21:51:36.954+07:00,topology/pod-1/node-1302/sys/svcredir/inst/healthgrp-common::COMM-NS-FW-ONEARM--ndo--implct/fault-F2911
major,F4203,The PBR destination in the PBR destination group on nodeid 1302 fabric hostname DC-BDR-LEAF-1302-LT3 is in failed state. Reason: Service Device is tracked as down,2024-09-13T21:51:36.954+07:00,topology/pod-1/node-1302/sys/svcredir/inst/destgrp-2/rsdestAtt-[topology/pod-1/node-1302/sys/svcredir/inst/dest-[10.220.245.34]-[vxlan-2195456]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.34 on nodeid 1302 fabric hostname DC-BDR-LEAF-1302-LT3 is in failed state, reason tracked as down.",2024-09-13T21:51:36.954+07:00,topology/pod-1/node-1302/sys/svcredir/inst/dest-[10.220.245.34]-[vxlan-2195456]/fault-F2397
critical,F0532,"Port is down, reason being noOperMembers(connected), used by EPG on node 1302 of fabric DC-ACI-01 with hostname DC-BDR-LEAF-1302-LT3",2025-02-08T20:40:19.853+07:00,topology/pod-1/node-1302/sys/aggr-[po15]/aggrif/fault-F0532
major,F1296,vPC vPC-DC-COMMON-EW-FW-02 is down in Pod 1 node 1302 fabric hostname DC-BDR-LEAF-1302-LT3,2025-02-08T20:40:19.853+07:00,topology/pod-1/node-1302/sys/vpc/inst/dom-10/if-343/fault-F1296
critical,F0532,"Port is down, reason being noOperMembers(connected), used by EPG on node 1302 of fabric DC-ACI-01 with hostname DC-BDR-LEAF-1302-LT3",2025-02-13T23:37:34.700+07:00,topology/pod-1/node-1302/sys/aggr-[po10]/aggrif/fault-F0532
major,F1296,vPC vPC-DC-CRITICAL-NS-FW-01 is down in Pod 1 node 1302 fabric hostname DC-BDR-LEAF-1302-LT3,2025-02-13T23:37:34.700+07:00,topology/pod-1/node-1302/sys/vpc/inst/dom-10/if-4/fault-F1296
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 1301 of fabric DC-ACI-01 with hostname DC-BDR-LEAF-1301-LT3",2025-02-13T23:37:48.446+07:00,topology/pod-1/node-1301/sys/phys-[eth1/23]/phys/fault-F0532
critical,F0532,"Port is down, reason being suspended(no LACP PDUs)(connected), used by EPG on node 1301 of fabric DC-ACI-01 with hostname DC-BDR-LEAF-1301-LT3",2025-02-08T20:37:22.246+07:00,topology/pod-1/node-1301/sys/phys-[eth1/26]/phys/fault-F0532
critical,F0532,"Port is down, reason being suspended(no LACP PDUs)(connected), used by EPG on node 1301 of fabric DC-ACI-01 with hostname DC-BDR-LEAF-1301-LT3",2025-02-08T20:49:22.366+07:00,topology/pod-1/node-1301/sys/phys-[eth1/28]/phys/fault-F0532
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 1301 of fabric DC-ACI-01 with hostname DC-BDR-LEAF-1301-LT3",2025-02-13T23:00:18.065+07:00,topology/pod-1/node-1301/sys/phys-[eth1/30]/phys/fault-F0532
major,F0600,Port is suspended on node 1301                               fabric hostname DC-BDR-LEAF-1301-LT3.,2025-02-08T20:49:33.566+07:00,topology/pod-1/node-1301/sys/phys-[eth1/28]/aggrmbrif/fault-F0600
major,F0600,Port is suspended on node 1301                               fabric hostname DC-BDR-LEAF-1301-LT3.,2025-02-08T22:45:37.456+07:00,topology/pod-1/node-1301/sys/phys-[eth1/26]/aggrmbrif/fault-F0600
critical,F0532,"Port is down, reason being noOperMembers(connected), used by EPG on node 1301 of fabric DC-ACI-01 with hostname DC-BDR-LEAF-1301-LT3",2025-02-13T23:37:48.446+07:00,topology/pod-1/node-1301/sys/aggr-[po10]/aggrif/fault-F0532
major,F1296,vPC vPC-DC-CRITICAL-NS-FW-01 is down in Pod 1 node 1301 fabric hostname DC-BDR-LEAF-1301-LT3,2025-02-13T23:37:48.446+07:00,topology/pod-1/node-1301/sys/vpc/inst/dom-10/if-4/fault-F1296
critical,F0532,"Port is down, reason being noOperMembers(connected), used by EPG on node 1301 of fabric DC-ACI-01 with hostname DC-BDR-LEAF-1301-LT3",2025-02-08T20:40:36.278+07:00,topology/pod-1/node-1301/sys/aggr-[po15]/aggrif/fault-F0532
major,F1296,vPC vPC-DC-COMMON-EW-FW-02 is down in Pod 1 node 1301 fabric hostname DC-BDR-LEAF-1301-LT3,2025-02-08T20:40:36.278+07:00,topology/pod-1/node-1301/sys/vpc/inst/dom-10/if-343/fault-F1296
major,F1296,vPC vPC-DC-CRITICAL-EW-FW-02 is down in Pod 1 node 1301 fabric hostname DC-BDR-LEAF-1301-LT3,2025-02-13T23:00:18.065+07:00,topology/pod-1/node-1301/sys/vpc/inst/dom-10/if-344/fault-F1296
critical,F0532,"Port is down, reason being noOperMembers(connected), used by EPG on node 1301 of fabric DC-ACI-01 with hostname DC-BDR-LEAF-1301-LT3",2025-02-13T23:00:18.065+07:00,topology/pod-1/node-1301/sys/aggr-[po17]/aggrif/fault-F0532
critical,F0532,"Port is down, reason being noOperMembers(connected), used by EPG on node 1301 of fabric DC-ACI-01 with hostname DC-BDR-LEAF-1301-LT3",2025-02-08T03:19:56.054+07:00,topology/pod-1/node-1301/sys/aggr-[po3]/aggrif/fault-F0532
major,F1296,vPC vPC-DC-COMMON-NS-FW-02 is down in Pod 1 node 1301 fabric hostname DC-BDR-LEAF-1301-LT3,2024-09-06T23:04:39.508+07:00,topology/pod-1/node-1301/sys/vpc/inst/dom-10/if-684/fault-F1296
major,F2833,"PBR service redir grp id 3 on nodeid 1301 fabric hostname DC-BDR-LEAF-1301-LT3 is in failed state, reason tracked as down.",2024-09-06T23:03:39.496+07:00,topology/pod-1/node-1301/sys/svcredir/inst/destgrp-3/fault-F2833
major,F2833,"PBR service redir grp id 5 on nodeid 1301 fabric hostname DC-BDR-LEAF-1301-LT3 is in failed state, reason tracked as down.",2024-09-06T23:03:39.496+07:00,topology/pod-1/node-1301/sys/svcredir/inst/destgrp-5/fault-F2833
major,F2833,"PBR service redir grp id 8 on nodeid 1301 fabric hostname DC-BDR-LEAF-1301-LT3 is in failed state, reason tracked as down.",2024-09-06T23:03:39.496+07:00,topology/pod-1/node-1301/sys/svcredir/inst/destgrp-8/fault-F2833
major,F2833,"PBR service redir grp id 7 on nodeid 1301 fabric hostname DC-BDR-LEAF-1301-LT3 is in failed state, reason tracked as down.",2024-09-06T23:03:39.496+07:00,topology/pod-1/node-1301/sys/svcredir/inst/destgrp-7/fault-F2833
major,F4203,The PBR destination in the PBR destination group on nodeid 1301 fabric hostname DC-BDR-LEAF-1301-LT3 is in failed state. Reason: Service Device is tracked as down,2024-09-13T21:51:47.321+07:00,topology/pod-1/node-1301/sys/svcredir/inst/destgrp-2/rsdestAtt-[topology/pod-1/node-1301/sys/svcredir/inst/dest-[10.220.245.34]-[vxlan-2195456]]/fault-F4203
major,F4203,The PBR destination in the PBR destination group on nodeid 1301 fabric hostname DC-BDR-LEAF-1301-LT3 is in failed state. Reason: Service Device is tracked as down,2024-09-06T23:03:39.496+07:00,topology/pod-1/node-1301/sys/svcredir/inst/destgrp-3/rsdestAtt-[topology/pod-1/node-1301/sys/svcredir/inst/dest-[10.220.245.8]-[vxlan-2195456]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.8 on nodeid 1301 fabric hostname DC-BDR-LEAF-1301-LT3 is in failed state, reason tracked as down.",2024-09-06T23:03:39.496+07:00,topology/pod-1/node-1301/sys/svcredir/inst/dest-[10.220.245.8]-[vxlan-2195456]/fault-F2397
major,F4203,The PBR destination in the PBR destination group on nodeid 1301 fabric hostname DC-BDR-LEAF-1301-LT3 is in failed state. Reason: Service Device is tracked as down,2024-09-06T23:03:39.496+07:00,topology/pod-1/node-1301/sys/svcredir/inst/destgrp-8/rsdestAtt-[topology/pod-1/node-1301/sys/svcredir/inst/dest-[10.220.245.136]-[vxlan-2457600]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.136 on nodeid 1301 fabric hostname DC-BDR-LEAF-1301-LT3 is in failed state, reason tracked as down.",2024-09-06T23:03:39.496+07:00,topology/pod-1/node-1301/sys/svcredir/inst/dest-[10.220.245.136]-[vxlan-2457600]/fault-F2397
major,F4203,The PBR destination in the PBR destination group on nodeid 1301 fabric hostname DC-BDR-LEAF-1301-LT3 is in failed state. Reason: Service Device is tracked as down,2024-09-06T23:03:39.496+07:00,topology/pod-1/node-1301/sys/svcredir/inst/destgrp-5/rsdestAtt-[topology/pod-1/node-1301/sys/svcredir/inst/dest-[10.220.245.5]-[vxlan-2195456]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.5 on nodeid 1301 fabric hostname DC-BDR-LEAF-1301-LT3 is in failed state, reason tracked as down.",2024-09-06T23:03:39.496+07:00,topology/pod-1/node-1301/sys/svcredir/inst/dest-[10.220.245.5]-[vxlan-2195456]/fault-F2397
major,F4203,The PBR destination in the PBR destination group on nodeid 1301 fabric hostname DC-BDR-LEAF-1301-LT3 is in failed state. Reason: Service Device is tracked as down,2024-09-06T23:03:39.496+07:00,topology/pod-1/node-1301/sys/svcredir/inst/destgrp-7/rsdestAtt-[topology/pod-1/node-1301/sys/svcredir/inst/dest-[10.220.245.133]-[vxlan-2457600]]/fault-F4203
major,F2397,"PBR service source with destination ip 10.220.245.133 on nodeid 1301 fabric hostname DC-BDR-LEAF-1301-LT3 is in failed state, reason tracked as down.",2024-09-06T23:03:39.496+07:00,topology/pod-1/node-1301/sys/svcredir/inst/dest-[10.220.245.133]-[vxlan-2457600]/fault-F2397
major,F2911,"PBR service health grp common::COMM-NS-FW-ONEARM--ndo--implct on nodeid 1301 fabric hostname DC-BDR-LEAF-1301-LT3 is in failed state, reason Health grp service is down.",2024-09-13T21:51:47.321+07:00,topology/pod-1/node-1301/sys/svcredir/inst/healthgrp-common::COMM-NS-FW-ONEARM--ndo--implct/fault-F2911
major,F2995,"PBR service health grp dest ip 10.220.245.34 in vrf common:COMMON-VRF on nodeid 1301 fabric hostname DC-BDR-LEAF-1301-LT3 is in failed state, reason : tracked as down",2024-09-13T21:51:47.321+07:00,topology/pod-1/node-1301/sys/svcredir/inst/healthgrp-common::COMM-NS-FW-ONEARM--ndo--implct/dest-[10.220.245.34]-[vxlan-2195456]/fault-F2995
major,F2833,"PBR service redir grp id 2 on nodeid 1301 fabric hostname DC-BDR-LEAF-1301-LT3 is in failed state, reason tracked as down.",2024-09-13T21:51:47.321+07:00,topology/pod-1/node-1301/sys/svcredir/inst/destgrp-2/fault-F2833
major,F2911,"PBR service health grp common::COMM-EW-FW-ONEARM--ndo--implct::3 on nodeid 1301 fabric hostname DC-BDR-LEAF-1301-LT3 is in failed state, reason Health grp service is down.",2024-09-06T23:03:39.496+07:00,topology/pod-1/node-1301/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::3/fault-F2911
major,F2911,"PBR service health grp common::CRITICAL-EW-FW-ONEARM--ndo--implct::3 on nodeid 1301 fabric hostname DC-BDR-LEAF-1301-LT3 is in failed state, reason Health grp service is down.",2024-09-06T23:03:39.496+07:00,topology/pod-1/node-1301/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::3/fault-F2911
major,F2911,"PBR service health grp common::COMM-EW-FW-ONEARM--ndo--implct::2 on nodeid 1301 fabric hostname DC-BDR-LEAF-1301-LT3 is in failed state, reason Health grp service is down.",2024-09-06T23:03:39.496+07:00,topology/pod-1/node-1301/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::2/fault-F2911
major,F2911,"PBR service health grp common::CRITICAL-EW-FW-ONEARM--ndo--implct::2 on nodeid 1301 fabric hostname DC-BDR-LEAF-1301-LT3 is in failed state, reason Health grp service is down.",2024-09-06T23:03:39.496+07:00,topology/pod-1/node-1301/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::2/fault-F2911
major,F2995,"PBR service health grp dest ip 10.220.245.5 in vrf common:COMMON-VRF on nodeid 1301 fabric hostname DC-BDR-LEAF-1301-LT3 is in failed state, reason : tracked as down",2024-09-06T23:03:39.496+07:00,topology/pod-1/node-1301/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::2/dest-[10.220.245.5]-[vxlan-2195456]/fault-F2995
major,F2995,"PBR service health grp dest ip 10.220.245.8 in vrf common:COMMON-VRF on nodeid 1301 fabric hostname DC-BDR-LEAF-1301-LT3 is in failed state, reason : tracked as down",2024-09-06T23:03:39.496+07:00,topology/pod-1/node-1301/sys/svcredir/inst/healthgrp-common::COMM-EW-FW-ONEARM--ndo--implct::3/dest-[10.220.245.8]-[vxlan-2195456]/fault-F2995
major,F2995,"PBR service health grp dest ip 10.220.245.133 in vrf common:CRITICAL-VRF on nodeid 1301 fabric hostname DC-BDR-LEAF-1301-LT3 is in failed state, reason : tracked as down",2024-09-06T23:03:39.496+07:00,topology/pod-1/node-1301/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::2/dest-[10.220.245.133]-[vxlan-2457600]/fault-F2995
major,F2995,"PBR service health grp dest ip 10.220.245.136 in vrf common:CRITICAL-VRF on nodeid 1301 fabric hostname DC-BDR-LEAF-1301-LT3 is in failed state, reason : tracked as down",2024-09-06T23:03:39.496+07:00,topology/pod-1/node-1301/sys/svcredir/inst/healthgrp-common::CRITICAL-EW-FW-ONEARM--ndo--implct::3/dest-[10.220.245.136]-[vxlan-2457600]/fault-F2995
major,F2397,"PBR service source with destination ip 10.220.245.34 on nodeid 1301 fabric hostname DC-BDR-LEAF-1301-LT3 is in failed state, reason tracked as down.",2024-09-13T21:51:47.321+07:00,topology/pod-1/node-1301/sys/svcredir/inst/dest-[10.220.245.34]-[vxlan-2195456]/fault-F2397
major,F1296,vPC DC-L1109-1110-E41-VPC-IPG is down in Pod 1 node 1109 fabric hostname DC-SVR-LEAF-1109-LT3,2025-09-25T15:26:37.071+07:00,topology/pod-1/node-1109/sys/vpc/inst/dom-15/if-695/fault-F1296
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 1109 of fabric DC-ACI-01 with hostname DC-SVR-LEAF-1109-LT3",2025-07-10T15:18:28.825+07:00,topology/pod-1/node-1109/sys/phys-[eth1/3]/phys/fault-F0532
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 1109 of fabric DC-ACI-01 with hostname DC-SVR-LEAF-1109-LT3",2025-07-10T15:18:28.825+07:00,topology/pod-1/node-1109/sys/phys-[eth1/4]/phys/fault-F0532
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 1109 of fabric DC-ACI-01 with hostname DC-SVR-LEAF-1109-LT3",2025-07-10T15:16:28.821+07:00,topology/pod-1/node-1109/sys/phys-[eth1/5]/phys/fault-F0532
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 1109 of fabric DC-ACI-01 with hostname DC-SVR-LEAF-1109-LT3",2025-07-10T15:16:28.821+07:00,topology/pod-1/node-1109/sys/phys-[eth1/6]/phys/fault-F0532
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 1109 of fabric DC-ACI-01 with hostname DC-SVR-LEAF-1109-LT3",2025-07-10T15:16:28.821+07:00,topology/pod-1/node-1109/sys/phys-[eth1/7]/phys/fault-F0532
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 1109 of fabric DC-ACI-01 with hostname DC-SVR-LEAF-1109-LT3",2025-07-10T15:16:28.821+07:00,topology/pod-1/node-1109/sys/phys-[eth1/8]/phys/fault-F0532
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 1109 of fabric DC-ACI-01 with hostname DC-SVR-LEAF-1109-LT3",2025-07-10T15:15:58.797+07:00,topology/pod-1/node-1109/sys/phys-[eth1/9]/phys/fault-F0532
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 1109 of fabric DC-ACI-01 with hostname DC-SVR-LEAF-1109-LT3",2025-07-10T15:15:58.797+07:00,topology/pod-1/node-1109/sys/phys-[eth1/10]/phys/fault-F0532
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 1109 of fabric DC-ACI-01 with hostname DC-SVR-LEAF-1109-LT3",2025-07-10T15:11:58.757+07:00,topology/pod-1/node-1109/sys/phys-[eth1/11]/phys/fault-F0532
critical,F0532,"Port is down, reason being linkNotConnected(connected), used by EPG on node 1109 of fabric DC-ACI-01 with hostname DC-SVR-LEAF-1109-LT3",2025-07-10T15:11:58.757+07:00,topology/pod-1/node-1109/sys/phys-[eth1/12]/phys/fault-F0532
major,F0600,Port is suspended on node 1109                               fabric hostname DC-SVR-LEAF-1109-LT3.,2025-09-25T15:26:07.084+07:00,topology/pod-1/node-1109/sys/phys-[eth1/41]/aggrmbrif/fault-F0600
major,F2833,"PBR service redir grp id 3 on nodeid 1109 fabric hostname DC-SVR-LEAF-1109-LT3 is in failed state, reason tracked as down.",2024-09-06T23:02:27.782+07:00,topology/pod-1/node-1109/sys/svcredir/inst/destgrp-3/fault-F2833
major,F2833,"PBR service redir grp id 2 on nodeid 1109 fabric hostname DC-SVR-LEAF-1109-LT3 is in failed state, reason tracked as down.",2024-09-06T23:02:27.782+07:00,topology/pod-1/node-1109/sys/svcredir/inst/destgrp-2/fault-F2833
